Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,UpdateReservation,1750957153.382834,59,8,1
1,DeleteReservation,1750957153.382927,26,8,1
6,UpdateReservation,1750957153.382982,58,8,1
4,NewReservation,1750957153.383074,4387113,8,1
3,FindOpenSeats,1750957153.384923,8043,41,1
1,DeleteReservation,1750957153.385700,26,61,1
2,FindFlights,1750957153.385757,1689412,61,1
6,UpdateReservation,1750957153.386438,65,0,1
3,FindOpenSeats,1750957153.386544,10530,0,1
3,FindOpenSeats,1750957153.386754,9065,86,1
3,FindOpenSeats,1750957153.387316,10746,64,1
3,FindOpenSeats,1750957153.388524,8852,69,1
3,FindOpenSeats,1750957153.388733,8434,57,1
6,UpdateReservation,1750957153.389632,56,98,1
2,FindFlights,1750957153.389739,1302578,98,1
4,NewReservation,1750957153.389923,4368593,10,1
1,DeleteReservation,1750957153.393238,139,41,1
1,DeleteReservation,1750957153.393422,22,41,1
3,FindOpenSeats,1750957153.393470,8412,41,1
4,NewReservation,1750957153.395930,4373900,86,1
3,FindOpenSeats,1750957153.396754,197966,32,1
6,UpdateReservation,1750957153.397102,151,0,1
3,FindOpenSeats,1750957153.397237,6584,57,1
6,UpdateReservation,1750957153.397283,48,0,1
6,UpdateReservation,1750957153.397358,32,0,1
3,FindOpenSeats,1750957153.397419,8649,69,1
4,NewReservation,1750957153.397422,4370498,0,1
3,FindOpenSeats,1750957153.398164,10141,64,1
6,UpdateReservation,1750957153.398638,54,79,1
6,UpdateReservation,1750957153.398711,26,79,1
3,FindOpenSeats,1750957153.398751,7933,79,1
2,FindFlights,1750957153.400615,1372374,6,1
3,FindOpenSeats,1750957153.401909,9299,41,1
2,FindFlights,1750957153.403855,1181691,57,1
4,NewReservation,1750957153.405999,4299066,67,1
6,UpdateReservation,1750957153.406105,155,69,1
3,FindOpenSeats,1750957153.406292,13691,69,1
1,DeleteReservation,1750957153.406727,90,79,1
6,UpdateReservation,1750957153.406848,47,79,1
3,FindOpenSeats,1750957153.406920,9990,79,1
4,NewReservation,1750957153.408340,4359212,64,1
4,NewReservation,1750957153.408659,4360947,13,1
6,UpdateReservation,1750957153.410656,128,65,1
1,DeleteReservation,1750957153.410807,17,65,1
6,UpdateReservation,1750957153.410837,53,65,1
6,UpdateReservation,1750957153.410909,24,65,1
2,FindFlights,1750957153.410947,1546053,65,1
3,FindOpenSeats,1750957153.411171,236526,48,1
3,FindOpenSeats,1750957153.411245,12028,41,1
