Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,UpdateReservation,1745346267.478556,7755,16,1
3,FindOpenSeats,1745346267.480723,4857,2,1
3,FindOpenSeats,1745346267.484526,4263,3,1
6,UpdateReservation,1745346267.484921,8268,5,1
4,NewReservation,1745346267.485594,1130549,2,1
6,UpdateReservation,1745346267.486329,7955,16,1
4,NewReservation,1745346267.488806,1126822,3,1
1,DeleteReservation,1745346267.493205,17,5,1
3,FindOpenSeats,1745346267.493230,5834,5,1
6,UpdateReservation,1745346267.494305,7894,16,1
6,UpdateReservation,1745346267.497532,11995,9,1
4,NewReservation,1745346267.499085,1117458,5,1
1,DeleteReservation,1745346267.499203,1123302,0,1
4,NewReservation,1745346267.502216,1114050,16,1
4,NewReservation,1745346267.509544,1106118,9,1
2,FindFlights,1745346267.933652,472727,13,1
3,FindOpenSeats,1745346267.942644,7353,11,1
3,FindOpenSeats,1745346267.950012,4924,11,1
4,NewReservation,1745346267.954655,662516,18,1
6,UpdateReservation,1745346267.954951,6106,11,1
6,UpdateReservation,1745346267.961082,9540,11,1
4,NewReservation,1745346267.961288,655653,8,1
4,NewReservation,1745346267.963505,653814,14,1
3,FindOpenSeats,1745346267.968179,6438,17,1
3,FindOpenSeats,1745346267.970642,6505,11,1
4,NewReservation,1745346267.974634,641544,17,1
3,FindOpenSeats,1745346267.977124,7151,10,1
1,DeleteReservation,1745346267.977183,30,11,1
4,NewReservation,1745346267.977231,639847,11,1
6,UpdateReservation,1745346267.984296,13886,10,1
6,UpdateReservation,1745346267.993405,106,6,1
2,FindFlights,1745346267.993519,615371,6,1
1,DeleteReservation,1745346267.998204,20,10,1
5,UpdateCustomer,1745346267.998237,15313,10,1
3,FindOpenSeats,1745346267.998604,7401,12,1
6,UpdateReservation,1745346268.006019,10562,12,1
6,UpdateReservation,1745346268.013576,9968,10,1
6,UpdateReservation,1745346268.016604,43,12,1
3,FindOpenSeats,1745346268.016658,5676,12,1
6,UpdateReservation,1745346268.022349,29,12,1
4,NewReservation,1745346268.022388,594831,12,1
3,FindOpenSeats,1745346268.023559,5922,10,1
5,UpdateCustomer,1745346268.029495,11763,10,1
2,FindFlights,1745346268.041274,485991,10,1
5,UpdateCustomer,1745346268.406435,14614,13,1
3,FindOpenSeats,1745346268.421097,5604,13,1
5,UpdateCustomer,1745346268.426714,15843,13,1
6,UpdateReservation,1745346268.442592,38,13,1
3,FindOpenSeats,1745346268.442639,6515,13,1
4,NewReservation,1745346268.449169,167758,13,1
3,FindOpenSeats,1745346268.527283,7471,10,1
5,UpdateCustomer,1745346268.534768,15793,10,1
5,UpdateCustomer,1745346268.550636,12063,10,1
6,UpdateReservation,1745346268.562712,11517,10,1
1,DeleteReservation,1745346268.574250,22,10,1
1,DeleteReservation,1745346268.574287,13,10,1
4,NewReservation,1745346268.574316,42079,10,1
4,NewReservation,1745346268.608928,19827,6,1
4,NewReservation,1745346268.614991,18200,1,1
6,UpdateReservation,1745346268.615314,7997,15,1
2,FindFlights,1745346268.615413,546294,4,1
4,NewReservation,1745346268.615644,18282,3,1
1,DeleteReservation,1745346268.615701,22680,9,1
3,FindOpenSeats,1745346268.615791,4710,7,1
3,FindOpenSeats,1745346268.616180,5468,2,1
3,FindOpenSeats,1745346268.616195,5173,17,1
5,UpdateCustomer,1745346268.616285,9605,16,1
5,UpdateCustomer,1745346268.616410,10640,10,1
3,FindOpenSeats,1745346268.616559,4185,5,1
1,DeleteReservation,1745346268.616950,27879,13,1
5,UpdateCustomer,1745346268.616964,9278,8,1
3,FindOpenSeats,1745346268.617096,4012,11,1
2,FindFlights,1745346268.617192,559319,18,1
1,DeleteReservation,1745346268.617236,44760,12,1
6,UpdateReservation,1745346268.617335,10409,14,1
2,FindFlights,1745346268.620517,541422,7,1
3,FindOpenSeats,1745346268.620761,5097,5,1
3,FindOpenSeats,1745346268.621127,5291,11,1
5,UpdateCustomer,1745346268.621382,9732,17,1
1,DeleteReservation,1745346268.621668,43857,2,1
2,FindFlights,1745346268.622520,531248,0,1
6,UpdateReservation,1745346268.623331,7795,15,1
6,UpdateReservation,1745346268.625876,7259,5,1
3,FindOpenSeats,1745346268.625910,3845,16,1
5,UpdateCustomer,1745346268.626260,10729,8,1
3,FindOpenSeats,1745346268.626437,5068,11,1
3,FindOpenSeats,1745346268.627067,4598,10,1
6,UpdateReservation,1745346268.627765,34,14,1
3,FindOpenSeats,1745346268.627807,4089,14,1
3,FindOpenSeats,1745346268.628330,4884,19,1
2,FindFlights,1745346268.628774,517529,6,1
1,DeleteReservation,1745346268.629777,26357,16,1
4,NewReservation,1745346268.631136,17835,17,1
2,FindFlights,1745346268.631144,557075,15,1
6,UpdateReservation,1745346268.631522,5165,11,1
3,FindOpenSeats,1745346268.631688,4890,10,1
3,FindOpenSeats,1745346268.631910,3521,14,1
6,UpdateReservation,1745346268.633155,6812,5,1
6,UpdateReservation,1745346268.633211,7368,1,1
1,DeleteReservation,1745346268.633230,12520,19,1
2,FindFlights,1745346268.633946,534749,3,1
6,UpdateReservation,1745346268.635449,39,14,1
5,UpdateCustomer,1745346268.635502,8539,14,1
1,DeleteReservation,1745346268.636593,24067,10,1
4,NewReservation,1745346268.636707,17610,11,1
