Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1744833725.358133,3463,15,1
3,ScanRecord,1744833725.361609,24111,15,1
3,ScanRecord,1744833725.384287,15676,17,1
1,ReadRecord,1744833725.385732,4218,15,1
1,ReadRecord,1744833725.389970,3724,15,1
5,DeleteRecord,1744833725.393708,14444,15,1
1,ReadRecord,1744833725.399976,3157,17,1
1,ReadRecord,1744833725.403149,3419,17,1
1,ReadRecord,1744833725.404431,3307,8,1
3,ScanRecord,1744833725.405256,127571,10,1
1,ReadRecord,1744833725.405414,3306,4,1
3,ScanRecord,1744833725.405674,121545,18,1
3,ScanRecord,1744833725.405845,127737,2,1
3,ScanRecord,1744833725.405925,127303,1,1
1,ReadRecord,1744833725.406017,2497,12,1
4,UpdateRecord,1744833725.406297,99711,11,1
4,UpdateRecord,1744833725.406583,107060,17,1
4,UpdateRecord,1744833725.407183,98734,0,1
1,ReadRecord,1744833725.407755,107807,8,1
1,ReadRecord,1744833725.408174,3523,15,1
5,DeleteRecord,1744833725.408527,96992,12,1
1,ReadRecord,1744833725.408733,3488,4,1
6,ReadModifyWriteRecord,1744833725.411718,96878,15,1
6,ReadModifyWriteRecord,1744833725.412242,96338,4,1
6,ReadModifyWriteRecord,1744833725.505348,5057,3,1
3,ScanRecord,1744833725.505487,113468,7,1
5,DeleteRecord,1744833725.505535,2736,12,1
1,ReadRecord,1744833725.505567,3060,14,1
1,ReadRecord,1744833725.505940,3624,0,1
1,ReadRecord,1744833725.505961,3537,6,1
5,DeleteRecord,1744833725.506023,3546,9,1
6,ReadModifyWriteRecord,1744833725.506030,4656,11,1
2,InsertRecord,1744833725.508012,2750,13,1
4,UpdateRecord,1744833725.508284,3753,12,1
5,DeleteRecord,1744833725.508594,6975,4,1
1,ReadRecord,1744833725.508611,3256,15,1
5,DeleteRecord,1744833725.508645,3228,14,1
3,ScanRecord,1744833725.509512,16616,6,1
1,ReadRecord,1744833725.509577,2522,0,1
3,ScanRecord,1744833725.509582,22070,9,1
1,ReadRecord,1744833725.510331,2899,5,1
6,ReadModifyWriteRecord,1744833725.510418,5151,3,1
4,UpdateRecord,1744833725.510702,3327,11,1
4,UpdateRecord,1744833725.510774,5254,13,1
1,ReadRecord,1744833725.511892,94712,15,1
