Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1744840641.516916,6177,19,1
5,UpdateCustomer,1744840641.518991,20798,12,1
5,UpdateCustomer,1744840641.520132,19203,7,1
5,UpdateCustomer,1744840641.521903,27958,1,1
1,DeleteReservation,1744840641.521997,34350,6,1
2,FindFlights,1744840641.522095,28282,11,1
4,NewReservation,1744840641.523082,40702,0,1
6,UpdateReservation,1744840641.523107,37,19,1
6,UpdateReservation,1744840641.523155,22,19,1
1,DeleteReservation,1744840641.523166,3627,18,1
3,FindOpenSeats,1744840641.523187,5993,19,1
2,FindFlights,1744840641.526811,17789,18,1
3,FindOpenSeats,1744840641.529204,5679,19,1
3,FindOpenSeats,1744840641.530989,5513,8,1
3,FindOpenSeats,1744840641.531106,5795,5,1
6,UpdateReservation,1744840641.531238,41,13,1
3,FindOpenSeats,1744840641.531286,6298,13,1
4,NewReservation,1744840641.534899,33578,19,1
3,FindOpenSeats,1744840641.535165,5766,3,1
6,UpdateReservation,1744840641.536120,133,17,1
6,UpdateReservation,1744840641.536269,29,17,1
4,NewReservation,1744840641.536308,32299,17,1
3,FindOpenSeats,1744840641.536516,5039,8,1
3,FindOpenSeats,1744840641.536913,5897,5,1
1,DeleteReservation,1744840641.537599,29091,13,1
3,FindOpenSeats,1744840641.539358,5361,7,1
6,UpdateReservation,1744840641.539801,13891,12,1
4,NewReservation,1744840641.540945,33142,3,1
3,FindOpenSeats,1744840641.541570,5289,8,1
3,FindOpenSeats,1744840641.542831,5112,5,1
3,FindOpenSeats,1744840641.544613,5241,18,1
6,UpdateReservation,1744840641.544738,13484,7,1
4,NewReservation,1744840641.545403,32967,10,1
3,FindOpenSeats,1744840641.546873,5679,8,1
3,FindOpenSeats,1744840641.547962,5623,5,1
3,FindOpenSeats,1744840641.548035,6083,16,1
4,NewReservation,1744840641.549870,32962,18,1
6,UpdateReservation,1744840641.549884,49,1,1
3,FindOpenSeats,1744840641.549900,5183,14,1
2,FindFlights,1744840641.549947,31939,1,1
4,NewReservation,1744840641.550394,32408,11,1
5,UpdateCustomer,1744840641.551246,20214,15,1
3,FindOpenSeats,1744840641.552575,5238,8,1
2,FindFlights,1744840641.553612,20798,5,1
4,NewReservation,1744840641.553706,34330,12,1
2,FindFlights,1744840641.554132,24406,16,1
3,FindOpenSeats,1744840641.555097,5596,14,1
3,FindOpenSeats,1744840641.555435,5767,4,1
3,FindOpenSeats,1744840641.556098,4823,9,1
3,FindOpenSeats,1744840641.556363,5741,6,1
4,NewReservation,1744840641.557834,46146,8,1
2,FindFlights,1744840641.558238,29873,7,1
4,NewReservation,1744840641.560707,45392,14,1
6,UpdateReservation,1744840641.560943,13176,9,1
1,DeleteReservation,1744840641.561223,21,4,1
3,FindOpenSeats,1744840641.561254,6003,4,1
3,FindOpenSeats,1744840641.562118,5156,6,1
6,UpdateReservation,1744840641.562445,13767,2,1
4,NewReservation,1744840641.563799,50360,0,1
3,FindOpenSeats,1744840641.566712,6140,13,1
6,UpdateReservation,1744840641.567280,34,4,1
3,FindOpenSeats,1744840641.567289,5099,6,1
3,FindOpenSeats,1744840641.567323,5517,4,1
5,UpdateCustomer,1744840641.568493,112614,19,1
4,NewReservation,1744840641.568622,45638,17,1
3,FindOpenSeats,1744840641.571502,5594,15,1
4,NewReservation,1744840641.572402,34210,6,1
3,FindOpenSeats,1744840641.572854,5178,4,1
4,NewReservation,1744840641.572870,41425,13,1
3,FindOpenSeats,1744840641.574108,5030,3,1
6,UpdateReservation,1744840641.574134,29302,9,1
