Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,DeleteReservation,1750959342.542498,806,23,1
4,NewReservation,1750959342.543342,208344,23,1
3,FindOpenSeats,1750959342.545908,17278,26,1
2,FindFlights,1750959342.546115,325970,45,1
3,FindOpenSeats,1750959342.546144,12628,33,1
6,UpdateReservation,1750959342.546803,963,6,1
4,NewReservation,1750959342.546896,193958,18,1
3,FindOpenSeats,1750959342.547063,12981,46,1
5,UpdateCustomer,1750959342.547809,134317,6,1
5,UpdateCustomer,1750959342.548713,168353,13,1
3,FindOpenSeats,1750959342.550058,12912,14,1
4,NewReservation,1750959342.551721,165508,27,1
3,FindOpenSeats,1750959342.554510,17565,19,1
2,FindFlights,1750959342.558865,324735,33,1
4,NewReservation,1750959342.560103,180836,46,1
3,FindOpenSeats,1750959342.563010,14263,14,1
3,FindOpenSeats,1750959342.563709,11209,26,1
3,FindOpenSeats,1750959342.572278,11084,19,1
4,NewReservation,1750959342.575017,142640,26,1
3,FindOpenSeats,1750959342.577306,13220,14,1
3,FindOpenSeats,1750959342.583412,10845,19,1
3,FindOpenSeats,1750959342.586875,9998,17,1
2,FindFlights,1750959342.590562,453273,14,1
2,FindFlights,1750959342.594310,536888,19,1
3,FindOpenSeats,1750959342.596205,10125,48,1
4,NewReservation,1750959342.596901,220606,17,1
2,FindFlights,1750959342.606380,69446,48,1
4,NewReservation,1750959342.616761,134383,41,1
4,NewReservation,1750959342.616945,134794,36,1
1,DeleteReservation,1750959342.618293,215035,16,1
6,UpdateReservation,1750959342.619586,88782,37,1
3,FindOpenSeats,1750959342.619712,12064,20,1
3,FindOpenSeats,1750959342.619725,11363,31,1
4,NewReservation,1750959342.622382,151217,30,1
3,FindOpenSeats,1750959342.631145,10462,31,1
4,NewReservation,1750959342.631802,219639,20,1
1,DeleteReservation,1750959342.641665,176981,31,1
3,FindOpenSeats,1750959342.648767,10467,2,1
6,UpdateReservation,1750959342.648782,989,29,1
6,UpdateReservation,1750959342.649497,92256,42,1
3,FindOpenSeats,1750959342.649800,9832,29,1
3,FindOpenSeats,1750959342.659305,9780,2,1
5,UpdateCustomer,1750959342.659665,122932,29,1
4,NewReservation,1750959342.669111,147328,2,1
3,FindOpenSeats,1750959342.672870,9187,44,1
1,DeleteReservation,1750959342.675860,140644,48,1
3,FindOpenSeats,1750959342.677760,9959,38,1
6,UpdateReservation,1750959342.681832,100916,7,1
6,UpdateReservation,1750959342.681943,921,40,1
3,FindOpenSeats,1750959342.682092,9593,44,1
4,NewReservation,1750959342.682176,135484,6,1
2,FindFlights,1750959342.682466,249111,0,1
4,NewReservation,1750959342.682900,134934,40,1
4,NewReservation,1750959342.687769,130488,38,1
6,UpdateReservation,1750959342.691721,763,44,1
3,FindOpenSeats,1750959342.692518,16870,44,1
3,FindOpenSeats,1750959342.695815,12383,10,1
3,FindOpenSeats,1750959342.702615,11403,9,1
4,NewReservation,1750959342.704028,2076,35,1
2,FindFlights,1750959342.706159,274325,35,1
3,FindOpenSeats,1750959342.708232,11080,10,1
4,NewReservation,1750959342.708295,142322,25,1
6,UpdateReservation,1750959342.708404,933,37,1
4,NewReservation,1750959342.708414,141625,24,1
4,NewReservation,1750959342.709373,143081,37,1
