Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1745424880.634724,10707,9,1
3,FindOpenSeats,1745424880.638967,10187,19,1
5,UpdateCustomer,1745424880.639076,106811,8,1
3,FindOpenSeats,1745424880.639096,9716,14,1
3,FindOpenSeats,1745424880.639104,10961,7,1
3,FindOpenSeats,1745424880.639183,10878,3,1
4,NewReservation,1745424880.639541,217023,0,1
2,FindFlights,1745424880.640781,73547,4,1
3,FindOpenSeats,1745424880.645455,9912,9,1
3,FindOpenSeats,1745424880.648833,10341,14,1
3,FindOpenSeats,1745424880.649210,10573,19,1
3,FindOpenSeats,1745424880.650082,10897,3,1
3,FindOpenSeats,1745424880.650088,10383,7,1
4,NewReservation,1745424880.655394,101561,9,1
4,NewReservation,1745424880.659195,178076,14,1
3,FindOpenSeats,1745424880.659809,10404,19,1
2,FindFlights,1745424880.660497,41592,7,1
3,FindOpenSeats,1745424880.661001,11197,3,1
3,FindOpenSeats,1745424880.666293,9468,16,1
3,FindOpenSeats,1745424880.666415,10330,12,1
5,UpdateCustomer,1745424880.666615,90432,1,1
3,FindOpenSeats,1745424880.666761,11430,6,1
6,UpdateReservation,1745424880.670236,75621,19,1
3,FindOpenSeats,1745424880.672218,10899,3,1
6,UpdateReservation,1745424880.675787,729,16,1
6,UpdateReservation,1745424880.676540,685,16,1
4,NewReservation,1745424880.676769,98226,12,1
6,UpdateReservation,1745424880.677245,762,16,1
3,FindOpenSeats,1745424880.678027,10148,16,1
4,NewReservation,1745424880.678212,96930,6,1
6,UpdateReservation,1745424880.683140,5185,3,1
5,UpdateCustomer,1745424880.684970,125322,17,1
3,FindOpenSeats,1745424880.688196,11297,16,1
6,UpdateReservation,1745424880.688346,86821,3,1
3,FindOpenSeats,1745424880.699520,9051,16,1
3,FindOpenSeats,1745424880.702115,9084,7,1
5,UpdateCustomer,1745424880.703199,107050,15,1
4,NewReservation,1745424880.708597,128529,16,1
6,UpdateReservation,1745424880.711223,98989,7,1
6,UpdateReservation,1745424880.714353,97037,4,1
4,NewReservation,1745424880.723961,132664,13,1
5,UpdateCustomer,1745424880.723969,113279,5,1
4,NewReservation,1745424880.724114,80271,10,1
5,UpdateCustomer,1745424880.743900,93151,18,1
4,NewReservation,1745424880.744544,211494,2,1
3,FindOpenSeats,1745424880.745877,10699,19,1
3,FindOpenSeats,1745424880.745916,10788,8,1
5,UpdateCustomer,1745424880.756604,127301,19,1
4,NewReservation,1745424880.756728,144242,8,1
3,FindOpenSeats,1745424880.756980,9538,9,1
1,DeleteReservation,1745424880.757073,127106,1,1
4,NewReservation,1745424880.766545,189380,9,1
3,FindOpenSeats,1745424880.774934,9530,11,1
2,FindFlights,1745424880.775019,279234,12,1
6,UpdateReservation,1745424880.775169,108774,6,1
6,UpdateReservation,1745424880.775193,108558,3,1
5,UpdateCustomer,1745424880.784489,144351,11,1
6,UpdateReservation,1745424880.804418,124049,10,1
4,NewReservation,1745424880.810234,118696,7,1
3,FindOpenSeats,1745424880.810277,9505,15,1
6,UpdateReservation,1745424880.810322,118182,17,1
6,UpdateReservation,1745424880.811411,117046,4,1
3,FindOpenSeats,1745424880.819804,9338,15,1
3,FindOpenSeats,1745424880.829161,11419,15,1
2,FindFlights,1745424880.837081,63723,18,1
3,FindOpenSeats,1745424880.837152,10977,16,1
3,FindOpenSeats,1745424880.837272,9953,5,1
4,NewReservation,1745424880.837300,234689,14,1
3,FindOpenSeats,1745424880.840605,9128,15,1
6,UpdateReservation,1745424880.847253,108102,5,1
3,FindOpenSeats,1745424880.848149,9875,16,1
1,DeleteReservation,1745424880.849754,141151,15,1
1,DeleteReservation,1745424880.856598,214966,0,1
3,FindOpenSeats,1745424880.856654,10073,13,1
3,FindOpenSeats,1745424880.858048,9917,16,1
6,UpdateReservation,1745424880.866752,124152,13,1
2,FindFlights,1745424880.867985,273154,16,1
2,FindFlights,1745424880.883779,139805,3,1
3,FindOpenSeats,1745424880.883930,10399,19,1
3,FindOpenSeats,1745424880.883969,9562,6,1
3,FindOpenSeats,1745424880.884205,10252,1,1
6,UpdateReservation,1745424880.893552,97413,6,1
6,UpdateReservation,1745424880.894349,7615,19,1
4,NewReservation,1745424880.894481,230779,1,1
5,UpdateCustomer,1745424880.900826,125232,18,1
5,UpdateCustomer,1745424880.900996,125089,8,1
3,FindOpenSeats,1745424880.901984,17367,19,1
6,UpdateReservation,1745424880.919375,106722,19,1
3,FindOpenSeats,1745424880.928486,12490,4,1
3,FindOpenSeats,1745424880.928496,12235,10,1
6,UpdateReservation,1745424880.928564,97630,17,1
3,FindOpenSeats,1745424880.928862,11628,11,1
4,NewReservation,1745424880.928967,225514,7,1
4,NewReservation,1745424880.940512,130639,11,1
1,DeleteReservation,1745424880.940751,130498,10,1
5,UpdateCustomer,1745424880.940996,113871,4,1
5,UpdateCustomer,1745424880.955385,99431,5,1
3,FindOpenSeats,1745424880.955946,10218,9,1
2,FindFlights,1745424880.956059,101827,2,1
4,NewReservation,1745424880.966186,206102,9,1
4,NewReservation,1745424880.990933,134344,13,1
6,UpdateReservation,1745424880.990934,98977,15,1
4,NewReservation,1745424880.990988,134274,6,1
3,FindOpenSeats,1745424881.023616,10583,3,1
4,NewReservation,1745424881.026077,127904,18,1
