Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1750889824.244984,8900,4,1
1,ReadRecord,1750889824.246379,8632,58,1
3,ScanRecord,1750889824.247859,56055,49,1
5,DeleteRecord,1750889824.249326,51024,35,1
2,InsertRecord,1750889824.251463,50477,25,1
3,ScanRecord,1750889824.251931,87596,44,1
3,ScanRecord,1750889824.252096,136660,22,1
6,ReadModifyWriteRecord,1750889824.252109,48815,81,1
1,ReadRecord,1750889824.252855,7369,20,1
3,ScanRecord,1750889824.253923,364778,4,1
1,ReadRecord,1750889824.254282,7888,54,1
3,ScanRecord,1750889824.255047,277584,58,1
1,ReadRecord,1750889824.255725,6637,72,1
6,ReadModifyWriteRecord,1750889824.260303,901006,20,1
1,ReadRecord,1750889824.262218,11489,54,1
3,ScanRecord,1750889824.262407,292695,72,1
3,ScanRecord,1750889824.271327,194022,36,1
6,ReadModifyWriteRecord,1750889824.271665,59533,56,1
5,DeleteRecord,1750889824.272282,37645,57,1
1,ReadRecord,1750889824.272473,7568,70,1
1,ReadRecord,1750889824.273765,8256,54,1
3,ScanRecord,1750889824.276586,285872,67,1
1,ReadRecord,1750889824.276881,30489,32,1
1,ReadRecord,1750889824.279886,7438,50,1
1,ReadRecord,1750889824.280113,10320,70,1
5,DeleteRecord,1750889824.281057,46424,46,1
1,ReadRecord,1750889824.281591,37088,21,1
4,UpdateRecord,1750889824.281598,60142,59,1
1,ReadRecord,1750889824.282049,7143,54,1
1,ReadRecord,1750889824.282909,24377,65,1
1,ReadRecord,1750889824.282967,7328,61,1
4,UpdateRecord,1750889824.283227,58669,53,1
1,ReadRecord,1750889824.283253,11299,68,1
1,ReadRecord,1750889824.283344,11308,1,1
5,DeleteRecord,1750889824.283402,102545,6,1
1,ReadRecord,1750889824.283402,12238,43,1
3,ScanRecord,1750889824.283454,323154,94,1
5,DeleteRecord,1750889824.283591,57703,37,1
6,ReadModifyWriteRecord,1750889824.283625,56921,48,1
1,ReadRecord,1750889824.283767,12070,15,1
1,ReadRecord,1750889824.284013,9602,95,1
5,DeleteRecord,1750889824.284274,55844,85,1
1,ReadRecord,1750889824.285909,9892,34,1
4,UpdateRecord,1750889824.287374,96330,50,1
6,ReadModifyWriteRecord,1750889824.289225,94404,54,1
1,ReadRecord,1750889824.290401,10002,61,1
2,InsertRecord,1750889824.290468,49357,70,1
1,ReadRecord,1750889824.293706,10259,95,1
1,ReadRecord,1750889824.294601,11233,68,1
1,ReadRecord,1750889824.294695,15037,1,1
